0	26	26.0	26.0
1	13	19.5	19.5
2	22	20.333333333333332	20.333333333333332
3	29	22.5	22.5
4	10	20.0	20.0
5	27	21.166666666666668	21.166666666666668
6	17	20.571428571428573	20.571428571428573
7	12	19.5	19.5
8	31	20.77777777777778	20.77777777777778
9	21	20.8	20.8
10	18	20.545454545454547	20.545454545454547
11	16	20.166666666666668	20.166666666666668
12	41	21.76923076923077	21.76923076923077
13	17	21.428571428571427	21.428571428571427
14	10	20.666666666666668	20.666666666666668
15	37	21.6875	21.6875
16	27	22.0	22.0
17	12	21.444444444444443	21.444444444444443
18	22	21.473684210526315	21.473684210526315
19	23	21.55	21.55
20	38	22.333333333333332	22.333333333333332
21	13	21.90909090909091	21.90909090909091
22	20	21.82608695652174	21.82608695652174
23	42	22.666666666666668	22.666666666666668
24	26	22.8	22.8
25	46	23.692307692307693	23.692307692307693
26	18	23.48148148148148	23.48148148148148
27	18	23.285714285714285	23.285714285714285
28	13	22.93103448275862	22.93103448275862
29	16	22.7	22.7
30	27	22.838709677419356	22.838709677419356
31	17	22.65625	22.65625
32	26	22.757575757575758	22.757575757575758
33	17	22.58823529411765	22.58823529411765
34	16	22.4	22.4
35	12	22.11111111111111	22.11111111111111
36	10	21.783783783783782	21.783783783783782
37	12	21.526315789473685	21.526315789473685
38	53	22.333333333333332	22.333333333333332
39	20	22.275	22.275
40	22	22.26829268292683	22.26829268292683
41	21	22.238095238095237	22.238095238095237
42	16	22.093023255813954	22.093023255813954
43	53	22.795454545454547	22.795454545454547
44	9	22.488888888888887	22.488888888888887
45	10	22.217391304347824	22.217391304347824
46	16	22.085106382978722	22.085106382978722
47	21	22.0625	22.0625
48	9	21.79591836734694	21.79591836734694
49	13	21.62	21.62
50	13	21.45098039215686	21.45098039215686
51	10	21.23076923076923	21.23076923076923
52	8	20.9811320754717	20.9811320754717
53	9	20.75925925925926	20.75925925925926
54	10	20.563636363636363	20.563636363636363
55	16	20.482142857142858	20.482142857142858
56	9	20.280701754385966	20.280701754385966
57	9	20.086206896551722	20.086206896551722
58	9	19.89830508474576	19.89830508474576
59	9	19.716666666666665	19.716666666666665
60	10	19.557377049180328	19.557377049180328
61	10	19.403225806451612	19.403225806451612
62	12	19.285714285714285	19.285714285714285
63	20	19.296875	19.296875
64	29	19.446153846153845	19.446153846153845
65	29	19.59090909090909	19.59090909090909
66	11	19.46268656716418	19.46268656716418
67	13	19.36764705882353	19.36764705882353
68	56	19.89855072463768	19.89855072463768
69	58	20.442857142857143	20.442857142857143
70	201	22.985915492957748	22.985915492957748
71	64	23.555555555555557	23.555555555555557
72	201	25.986301369863014	25.986301369863014
73	70	26.58108108108108	26.58108108108108
74	201	28.906666666666666	28.906666666666666
75	139	30.355263157894736	30.355263157894736
76	77	30.961038961038962	30.961038961038962
77	201	33.14102564102564	33.14102564102564
78	201	35.265822784810126	35.265822784810126
79	201	37.3375	37.3375
80	201	39.358024691358025	39.358024691358025
81	201	41.329268292682926	41.329268292682926
82	201	43.25301204819277	43.25301204819277
83	80	43.69047619047619	43.69047619047619
84	100	44.35294117647059	44.35294117647059
85	201	46.174418604651166	46.174418604651166
86	201	47.95402298850575	47.95402298850575
87	201	49.69318181818182	49.69318181818182
88	106	50.325842696629216	50.325842696629216
89	201	52.0	52.0
90	183	53.43956043956044	53.43956043956044
91	157	54.56521739130435	54.56521739130435
92	185	55.96774193548387	55.96774193548387
93	185	57.340425531914896	57.340425531914896
94	158	58.4	58.4
95	150	59.354166666666664	59.354166666666664
96	192	60.72164948453608	60.72164948453608
97	162	61.755102040816325	61.755102040816325
98	158	62.72727272727273	62.72727272727273
99	201	64.11	64.11
100	169	65.14851485148515	65.54
101	158	66.05882352941177	66.99
102	159	66.96116504854369	68.36
103	155	67.8076923076923	69.62
104	185	68.92380952380952	71.37
105	185	70.01886792452831	72.95
106	183	71.07476635514018	74.61
107	174	72.02777777777777	76.23
108	192	73.12844036697248	77.84
109	165	73.96363636363637	79.28
110	159	74.72972972972973	80.69
111	180	75.66964285714286	82.33
112	159	76.40707964601769	83.51
113	172	77.24561403508773	85.06
114	152	77.89565217391305	86.48
115	173	78.71551724137932	87.84
116	154	79.35897435897436	89.11
117	165	80.08474576271186	90.64
118	157	80.73109243697479	91.99
119	138	81.20833333333333	93.14
120	140	81.69421487603306	94.16
121	166	82.38524590163935	95.69
122	151	82.9430894308943	97.0
123	137	83.37903225806451	97.95
124	146	83.88	99.15
125	149	84.39682539682539	100.18
126	140	84.83464566929133	101.4
127	136	85.234375	102.58
128	155	85.7751937984496	104.0
129	144	86.22307692307692	105.28
130	142	86.64885496183206	106.43
131	135	87.01515151515152	107.61
132	141	87.42105263157895	108.76
133	141	87.82089552238806	110.0
134	147	88.25925925925925	111.31
135	146	88.68382352941177	112.65
136	173	89.2992700729927	114.28
137	130	89.59420289855072	115.46
138	201	90.39568345323741	116.94
139	182	91.05	118.56
140	130	91.32624113475177	119.64
141	176	91.9225352112676	121.19
142	154	92.35664335664336	122.57
143	143	92.70833333333333	123.47
144	154	93.13103448275862	124.92
145	161	93.5958904109589	126.43
146	155	94.01360544217687	127.82
147	141	94.33108108108108	129.02
148	145	94.67114093959732	130.38
149	145	95.00666666666666	131.7
150	151	95.37748344370861	133.08
151	156	95.77631578947368	134.54
152	182	96.33986928104575	136.28
153	149	96.68181818181819	137.68
154	143	96.98064516129033	139.01
155	160	97.38461538461539	140.45
156	149	97.71337579617834	141.85
157	134	97.94303797468355	143.1
158	137	98.18867924528301	144.38
159	172	98.65	146.01
160	121	98.7888198757764	147.12
161	154	99.12962962962963	148.56
162	135	99.34969325153374	149.79
163	143	99.61585365853658	151.02
164	149	99.91515151515152	152.22
165	158	100.26506024096386	153.51
166	135	100.47305389221557	154.75
167	160	100.82738095238095	156.22
168	146	101.09467455621302	157.12
169	131	101.27058823529411	157.85
170	153	101.57309941520468	157.37
171	151	101.86046511627907	158.24
172	141	102.08670520231213	157.64
173	137	102.28735632183908	158.31
174	192	102.8	158.22
175	132	102.9659090909091	158.15
176	201	103.51977401129943	159.39
177	143	103.74157303370787	158.81
178	138	103.93296089385476	158.18
179	157	104.22777777777777	157.74
180	153	104.49723756906077	157.26
181	155	104.77472527472527	156.8
182	138	104.95628415300547	156.17
183	160	105.2554347826087	156.97
184	146	105.47567567567567	157.43
185	146	105.69354838709677	156.88
186	201	106.20320855614973	156.88
187	142	106.3936170212766	156.29
188	161	106.68253968253968	156.84
189	140	106.8578947368421	156.23
190	142	107.04188481675392	155.82
191	201	107.53125	156.26
192	196	107.98963730569949	156.37
193	184	108.38144329896907	156.36
194	201	108.85641025641026	156.79
195	147	109.05102040816327	156.76
196	201	109.51776649746193	156.85
197	144	109.6919191919192	156.67
198	187	110.08040201005025	156.96
199	141	110.235	156.36
